id,Type_fraude,Date_systeme
6742362023-02-09 14:29:18.167,Contrat doublant,2024-06-28 00:47:34.392336
6742362023-02-09 14:29:25.599,Contrat doublant,2024-06-28 00:47:34.392336
6742362023-02-09 14:29:32.861,Contrat doublant,2024-06-28 00:47:34.392336
6743392023-02-10 16:31:52.071,Contrat doublant,2024-06-28 00:47:34.392336
6743392023-02-10 16:32:00.130,Contrat doublant,2024-06-28 00:47:34.392336
6743392023-02-10 16:32:08.152,Contrat doublant,2024-06-28 00:47:34.392336
6744622023-02-14 09:18:18.778,Contrat doublant,2024-06-28 00:47:34.392336
6744622023-02-14 09:18:30.277,Contrat doublant,2024-06-28 00:47:34.392336
6744622023-02-14 09:18:41.545,Contrat doublant,2024-06-28 00:47:34.392336
6744882023-02-14 10:08:03.078,Contrat doublant,2024-06-28 00:47:34.392336
6745272023-02-14 11:39:56.729,Contrat doublant,2024-06-28 00:47:34.392336
6745272023-02-14 11:40:04.155,Contrat doublant,2024-06-28 00:47:34.392336
6745272023-02-14 11:40:11.509,Contrat doublant,2024-06-28 00:47:34.392336
6745442023-02-14 13:51:44.363,Contrat doublant,2024-06-28 00:47:34.392336
6745802023-02-14 16:21:12.626,Contrat doublant,2024-06-28 00:47:34.392336
6746092023-02-15 09:02:17.732,Contrat doublant,2024-06-28 00:47:34.392336
6746332023-02-15 10:42:10.578,Contrat doublant,2024-06-28 00:47:34.392336
6747212023-02-16 09:00:47.842,Contrat doublant,2024-06-28 00:47:34.392336
6747402023-02-16 09:50:07.674,Contrat doublant,2024-06-28 00:47:34.392336
6747512023-02-16 10:15:43.856,Contrat doublant,2024-06-28 00:47:34.392336
6748362023-02-16 15:23:47.784,Contrat doublant,2024-06-28 00:47:34.392336
6748362023-02-16 15:23:56.052,Contrat doublant,2024-06-28 00:47:34.392336
6748362023-02-16 15:24:05.845,Contrat doublant,2024-06-28 00:47:34.392336
6749042023-02-17 09:29:33.069,Contrat doublant,2024-06-28 00:47:34.392336
6749042023-02-17 09:29:40.638,Contrat doublant,2024-06-28 00:47:34.392336
6749042023-02-17 09:29:48.166,Contrat doublant,2024-06-28 00:47:34.392336
6749712023-02-17 15:32:17.818,Contrat doublant,2024-06-28 00:47:34.392336
6749712023-02-17 15:32:25.362,Contrat doublant,2024-06-28 00:47:34.392336
6749712023-02-17 15:32:32.688,Contrat doublant,2024-06-28 00:47:34.392336
6749812023-02-17 16:21:43.305,Contrat doublant,2024-06-28 00:47:34.392336
6749942023-02-18 08:16:24.516,Contrat doublant,2024-06-28 00:47:34.392336
6750132023-02-18 10:07:10.506,Contrat doublant,2024-06-28 00:47:34.392336
6750132023-02-18 10:07:17.872,Contrat doublant,2024-06-28 00:47:34.392336
6750132023-02-18 10:07:25.139,Contrat doublant,2024-06-28 00:47:34.392336
6750312023-02-18 10:40:50.010,Contrat doublant,2024-06-28 00:47:34.392336
6750342023-02-18 12:02:13.950,Contrat doublant,2024-06-28 00:47:34.392336
6750342023-02-18 12:02:21.502,Contrat doublant,2024-06-28 00:47:34.392336
6750342023-02-18 12:02:28.960,Contrat doublant,2024-06-28 00:47:34.392336
6750432023-02-18 11:21:44.678,Contrat doublant,2024-06-28 00:47:34.392336
6750432023-02-18 11:21:52.162,Contrat doublant,2024-06-28 00:47:34.392336
6750432023-02-18 11:21:59.909,Contrat doublant,2024-06-28 00:47:34.392336
6751012023-02-20 14:07:23.139,Contrat doublant,2024-06-28 00:47:34.392336
6751372023-02-20 17:20:51.389,Contrat doublant,2024-06-28 00:47:34.392336
6751502023-02-21 09:17:59.773,Contrat doublant,2024-06-28 00:47:34.392336
6751672023-02-21 09:49:18.266,Contrat doublant,2024-06-28 00:47:34.392336
6751812023-02-21 10:33:49.340,Contrat doublant,2024-06-28 00:47:34.392336
6751812023-02-21 10:33:57.054,Contrat doublant,2024-06-28 00:47:34.392336
6751812023-02-21 10:34:04.685,Contrat doublant,2024-06-28 00:47:34.392336
6751852023-02-21 11:05:34.912,Contrat doublant,2024-06-28 00:47:34.392336
6751852023-02-21 11:05:43.536,Contrat doublant,2024-06-28 00:47:34.392336
6751852023-02-21 11:05:51.891,Contrat doublant,2024-06-28 00:47:34.392336
6751942023-02-21 11:47:47.400,Contrat doublant,2024-06-28 00:47:34.392336
6752422023-02-21 15:14:34.252,Contrat doublant,2024-06-28 00:47:34.392336
6752762023-02-21 16:48:14.109,Contrat doublant,2024-06-28 00:47:34.392336
6752802023-02-21 16:53:06.518,Contrat doublant,2024-06-28 00:47:34.392336
6752802023-02-21 16:53:13.925,Contrat doublant,2024-06-28 00:47:34.392336
6752802023-02-21 16:53:21.201,Contrat doublant,2024-06-28 00:47:34.392336
6752812023-02-21 16:52:19.692,Contrat doublant,2024-06-28 00:47:34.392336
6753272023-02-22 09:53:45.492,Contrat doublant,2024-06-28 00:47:34.392336
6753542023-02-22 12:03:34.516,Contrat doublant,2024-06-28 00:47:34.392336
6754732023-02-23 11:15:32.700,Contrat doublant,2024-06-28 00:47:34.392336
6755122023-02-23 15:40:11.222,Contrat doublant,2024-06-28 00:47:34.392336
6755292023-02-23 16:07:19.606,Contrat doublant,2024-06-28 00:47:34.392336
6755312023-02-23 16:25:11.966,Contrat doublant,2024-06-28 00:47:34.392336
6755312023-02-23 16:25:20.170,Contrat doublant,2024-06-28 00:47:34.392336
6755312023-02-23 16:25:28.287,Contrat doublant,2024-06-28 00:47:34.392336
6755742023-02-24 10:10:47.396,Contrat doublant,2024-06-28 00:47:34.392336
6755882023-02-24 10:54:20.768,Contrat doublant,2024-06-28 00:47:34.392336
6756072023-02-24 11:57:14.195,Contrat doublant,2024-06-28 00:47:34.392336
6756182023-02-24 12:43:10.688,Contrat doublant,2024-06-28 00:47:34.392336
6756352023-02-24 14:01:44.480,Contrat doublant,2024-06-28 00:47:34.392336
6756382023-02-24 14:11:33.158,Contrat doublant,2024-06-28 00:47:34.392336
6757002023-02-25 09:59:18.806,Contrat doublant,2024-06-28 00:47:34.392336
6757272023-02-27 09:24:32.048,Contrat doublant,2024-06-28 00:47:34.392336
6757312023-02-27 09:35:29.148,Contrat doublant,2024-06-28 00:47:34.392336
6757972023-02-27 14:08:08.834,Contrat doublant,2024-06-28 00:47:34.392336
6757972023-02-27 14:08:16.370,Contrat doublant,2024-06-28 00:47:34.392336
6757972023-02-27 14:08:23.880,Contrat doublant,2024-06-28 00:47:34.392336
6759192023-02-28 14:03:07.385,Contrat doublant,2024-06-28 00:47:34.392336
6759192023-02-28 14:03:15.425,Contrat doublant,2024-06-28 00:47:34.392336
6759192023-02-28 14:03:23.382,Contrat doublant,2024-06-28 00:47:34.392336
6759662023-02-28 18:12:37.247,Contrat doublant,2024-06-28 00:47:34.392336
6759662023-02-28 18:12:44.483,Contrat doublant,2024-06-28 00:47:34.392336
6759662023-02-28 18:12:51.683,Contrat doublant,2024-06-28 00:47:34.392336
6759882023-03-01 09:55:23.769,Contrat doublant,2024-06-28 00:47:34.392336
6759882023-03-01 09:55:33.196,Contrat doublant,2024-06-28 00:47:34.392336
6759882023-03-01 09:55:42.640,Contrat doublant,2024-06-28 00:47:34.392336
6761632023-03-02 15:32:11.576,Contrat doublant,2024-06-28 00:47:34.392336
6761632023-03-02 15:32:18.940,Contrat doublant,2024-06-28 00:47:34.392336
6761632023-03-02 15:32:26.369,Contrat doublant,2024-06-28 00:47:34.392336
6762722023-03-03 16:02:59.628,Contrat doublant,2024-06-28 00:47:34.392336
6763412023-03-06 10:53:32.291,Contrat doublant,2024-06-28 00:47:34.392336
6763582023-03-06 11:48:31.864,Contrat doublant,2024-06-28 00:47:34.392336
6764102023-03-06 14:52:38.574,Contrat doublant,2024-06-28 00:47:34.392336
6764102023-03-06 14:52:46.288,Contrat doublant,2024-06-28 00:47:34.392336
6764102023-03-06 14:52:53.907,Contrat doublant,2024-06-28 00:47:34.392336
6764712023-03-06 18:47:53.584,Contrat doublant,2024-06-28 00:47:34.392336
6764712023-03-06 18:48:01.209,Contrat doublant,2024-06-28 00:47:34.392336
6764712023-03-06 18:48:08.768,Contrat doublant,2024-06-28 00:47:34.392336
6766242023-03-08 13:13:38.799,Contrat doublant,2024-06-28 00:47:34.392336
6766242023-03-08 13:13:47.611,Contrat doublant,2024-06-28 00:47:34.392336
6766242023-03-08 13:13:55.715,Contrat doublant,2024-06-28 00:47:34.392336
6767272023-03-09 11:56:50.618,Contrat doublant,2024-06-28 00:47:34.392336
6767642023-03-09 15:54:00.202,Contrat doublant,2024-06-28 00:47:34.392336
6767642023-03-09 15:54:08.223,Contrat doublant,2024-06-28 00:47:34.392336
6767642023-03-09 15:54:15.578,Contrat doublant,2024-06-28 00:47:34.392336
6767742023-03-09 17:08:13.861,Contrat doublant,2024-06-28 00:47:34.392336
6767922023-03-10 10:20:28.376,Contrat doublant,2024-06-28 00:47:34.392336
6767972023-03-10 11:23:16.674,Contrat doublant,2024-06-28 00:47:34.392336
6768422023-03-10 17:13:21.233,Contrat doublant,2024-06-28 00:47:34.392336
6769362023-03-13 15:55:58.764,Contrat doublant,2024-06-28 00:47:34.392336
6769362023-03-13 15:56:07.649,Contrat doublant,2024-06-28 00:47:34.392336
6769362023-03-13 15:56:16.066,Contrat doublant,2024-06-28 00:47:34.392336
6769532023-03-13 16:53:05.672,Contrat doublant,2024-06-28 00:47:34.392336
6769972023-03-14 11:51:16.961,Contrat doublant,2024-06-28 00:47:34.392336
6770502023-03-15 06:32:47.832,Contrat doublant,2024-06-28 00:47:34.392336
6770502023-03-15 06:32:55.930,Contrat doublant,2024-06-28 00:47:34.392336
6770502023-03-15 06:33:03.428,Contrat doublant,2024-06-28 00:47:34.392336
6771522023-03-15 18:10:22.092,Contrat doublant,2024-06-28 00:47:34.392336
6771522023-03-15 18:10:32.593,Contrat doublant,2024-06-28 00:47:34.392336
6771522023-03-15 18:10:40.482,Contrat doublant,2024-06-28 00:47:34.392336
6771982023-03-16 13:29:25.596,Contrat doublant,2024-06-28 00:47:34.392336
6771982023-03-16 13:29:33.663,Contrat doublant,2024-06-28 00:47:34.392336
6771982023-03-16 13:29:41.047,Contrat doublant,2024-06-28 00:47:34.392336
6772022023-03-16 13:56:29.190,Contrat doublant,2024-06-28 00:47:34.392336
6772022023-03-16 13:56:37.047,Contrat doublant,2024-06-28 00:47:34.392336
6772022023-03-16 13:56:44.254,Contrat doublant,2024-06-28 00:47:34.392336
6772292023-03-16 15:27:37.683,Contrat doublant,2024-06-28 00:47:34.392336
6773432023-03-17 17:26:42.214,Contrat doublant,2024-06-28 00:47:34.392336
6773972023-03-21 09:10:40.781,Contrat doublant,2024-06-28 00:47:34.392336
6773972023-03-21 09:10:48.904,Contrat doublant,2024-06-28 00:47:34.392336
6773972023-03-21 09:10:56.513,Contrat doublant,2024-06-28 00:47:34.392336
6774022023-03-21 09:43:58.893,Contrat doublant,2024-06-28 00:47:34.392336
6774022023-03-21 09:44:06.526,Contrat doublant,2024-06-28 00:47:34.392336
6774022023-03-21 09:44:13.779,Contrat doublant,2024-06-28 00:47:34.392336
6774832023-03-21 18:09:57.118,Contrat doublant,2024-06-28 00:47:34.392336
6774872023-03-21 18:54:12.411,Contrat doublant,2024-06-28 00:47:34.392336
6774872023-03-21 18:54:20.585,Contrat doublant,2024-06-28 00:47:34.392336
6774872023-03-21 18:54:28.164,Contrat doublant,2024-06-28 00:47:34.392336
6775112023-03-22 10:15:54.103,Contrat doublant,2024-06-28 00:47:34.392336
6775112023-03-22 10:16:02.384,Contrat doublant,2024-06-28 00:47:34.392336
6775112023-03-22 10:16:09.953,Contrat doublant,2024-06-28 00:47:34.392336
6775202023-03-22 11:10:48.199,Contrat doublant,2024-06-28 00:47:34.392336
6775202023-03-22 11:10:55.749,Contrat doublant,2024-06-28 00:47:34.392336
6775202023-03-22 11:11:02.701,Contrat doublant,2024-06-28 00:47:34.392336
6775312023-03-22 11:42:54.226,Contrat doublant,2024-06-28 00:47:34.392336
6775452023-03-22 13:05:57.339,Contrat doublant,2024-06-28 00:47:34.392336
6775722023-03-22 14:41:36.997,Contrat doublant,2024-06-28 00:47:34.392336
6775722023-03-22 14:41:45.455,Contrat doublant,2024-06-28 00:47:34.392336
6775722023-03-22 14:41:52.749,Contrat doublant,2024-06-28 00:47:34.392336
6776412023-03-23 10:01:40.351,Contrat doublant,2024-06-28 00:47:34.392336
6776412023-03-23 10:01:50.954,Contrat doublant,2024-06-28 00:47:34.392336
6776412023-03-23 10:02:02.150,Contrat doublant,2024-06-28 00:47:34.392336
6776432023-03-23 10:05:23.577,Contrat doublant,2024-06-28 00:47:34.392336
6776622023-03-23 12:36:39.012,Contrat doublant,2024-06-28 00:47:34.392336
6776622023-03-23 12:36:47.540,Contrat doublant,2024-06-28 00:47:34.392336
6776622023-03-23 12:36:55.576,Contrat doublant,2024-06-28 00:47:34.392336
6777102023-03-24 01:12:17.219,Contrat doublant,2024-06-28 00:47:34.392336
6777102023-03-24 01:12:24.751,Contrat doublant,2024-06-28 00:47:34.392336
6777102023-03-24 01:12:31.687,Contrat doublant,2024-06-28 00:47:34.392336
6778632023-03-27 12:45:23.734,Contrat doublant,2024-06-28 00:47:34.392336
6778632023-03-27 12:45:31.512,Contrat doublant,2024-06-28 00:47:34.392336
6778632023-03-27 12:45:38.594,Contrat doublant,2024-06-28 00:47:34.392336
6778882023-03-27 17:33:08.889,Contrat doublant,2024-06-28 00:47:34.392336
6778882023-03-27 17:33:16.260,Contrat doublant,2024-06-28 00:47:34.392336
6778882023-03-27 17:33:22.932,Contrat doublant,2024-06-28 00:47:34.392336
6779172023-03-28 11:43:10.174,Contrat doublant,2024-06-28 00:47:34.392336
6779172023-03-28 11:43:18.522,Contrat doublant,2024-06-28 00:47:34.392336
6779172023-03-28 11:43:26.253,Contrat doublant,2024-06-28 00:47:34.392336
6779422023-03-28 14:19:28.524,Contrat doublant,2024-06-28 00:47:34.392336
6779422023-03-28 14:19:42.689,Contrat doublant,2024-06-28 00:47:34.392336
6779422023-03-28 14:19:55.743,Contrat doublant,2024-06-28 00:47:34.392336
6779722023-03-28 20:55:06.435,Contrat doublant,2024-06-28 00:47:34.392336
6779722023-03-28 20:55:13.948,Contrat doublant,2024-06-28 00:47:34.392336
6779722023-03-28 20:55:20.813,Contrat doublant,2024-06-28 00:47:34.392336
6779952023-03-29 10:08:42.096,Contrat doublant,2024-06-28 00:47:34.392336
6779952023-03-29 10:08:49.625,Contrat doublant,2024-06-28 00:47:34.392336
6779952023-03-29 10:08:56.666,Contrat doublant,2024-06-28 00:47:34.392336
6780142023-03-29 11:00:44.717,Contrat doublant,2024-06-28 00:47:34.392336
6780422023-03-29 13:13:53.371,Contrat doublant,2024-06-28 00:47:34.392336
6780422023-03-29 13:14:01.770,Contrat doublant,2024-06-28 00:47:34.392336
6780422023-03-29 13:14:10.146,Contrat doublant,2024-06-28 00:47:34.392336
6780522023-03-29 14:35:58.401,Contrat doublant,2024-06-28 00:47:34.392336
6780522023-03-29 14:36:05.892,Contrat doublant,2024-06-28 00:47:34.392336
6780522023-03-29 14:36:12.807,Contrat doublant,2024-06-28 00:47:34.392336
6780552023-03-29 14:45:07.369,Contrat doublant,2024-06-28 00:47:34.392336
6780552023-03-29 14:45:15.336,Contrat doublant,2024-06-28 00:47:34.392336
6780552023-03-29 14:45:22.717,Contrat doublant,2024-06-28 00:47:34.392336
6780912023-03-30 10:38:16.371,Contrat doublant,2024-06-28 00:47:34.392336
6780912023-03-30 10:38:23.856,Contrat doublant,2024-06-28 00:47:34.392336
6780912023-03-30 10:38:30.663,Contrat doublant,2024-06-28 00:47:34.392336
6781112023-03-30 15:31:37.318,Contrat doublant,2024-06-28 00:47:34.392336
6781112023-03-30 15:31:44.660,Contrat doublant,2024-06-28 00:47:34.392336
6781112023-03-30 15:31:51.338,Contrat doublant,2024-06-28 00:47:34.392336
6781182023-03-30 14:11:47.086,Contrat doublant,2024-06-28 00:47:34.392336
6781182023-03-30 14:11:54.836,Contrat doublant,2024-06-28 00:47:34.392336
6781182023-03-30 14:12:01.774,Contrat doublant,2024-06-28 00:47:34.392336
6781662023-03-31 10:04:09.387,Contrat doublant,2024-06-28 00:47:34.392336
6781662023-03-31 10:04:17.415,Contrat doublant,2024-06-28 00:47:34.392336
6781662023-03-31 10:04:25.102,Contrat doublant,2024-06-28 00:47:34.392336
6782102023-03-31 13:47:21.455,Contrat doublant,2024-06-28 00:47:34.392336
6782102023-03-31 13:47:29.161,Contrat doublant,2024-06-28 00:47:34.392336
6782102023-03-31 13:47:36.354,Contrat doublant,2024-06-28 00:47:34.392336
6782482023-04-03 08:46:47.031,Contrat doublant,2024-06-28 00:47:34.392336
6782482023-04-03 08:46:54.619,Contrat doublant,2024-06-28 00:47:34.392336
6782482023-04-03 08:47:01.615,Contrat doublant,2024-06-28 00:47:34.392336
6782722023-04-03 13:20:45.945,Contrat doublant,2024-06-28 00:47:34.392336
6783302023-04-04 14:16:34.880,Contrat doublant,2024-06-28 00:47:34.392336
6783302023-04-04 14:16:42.499,Contrat doublant,2024-06-28 00:47:34.392336
6783302023-04-04 14:16:49.533,Contrat doublant,2024-06-28 00:47:34.392336
6783872023-04-05 11:02:20.789,Contrat doublant,2024-06-28 00:47:34.392336
6784012023-04-05 14:37:29.918,Contrat doublant,2024-06-28 00:47:34.392336
6784012023-04-05 14:37:37.913,Contrat doublant,2024-06-28 00:47:34.392336
6784012023-04-05 14:37:45.331,Contrat doublant,2024-06-28 00:47:34.392336
6784292023-04-06 14:48:59.268,Contrat doublant,2024-06-28 00:47:34.392336
6784292023-04-06 14:49:07.086,Contrat doublant,2024-06-28 00:47:34.392336
6784292023-04-06 14:49:14.005,Contrat doublant,2024-06-28 00:47:34.392336
6784412023-04-06 11:41:02.963,Contrat doublant,2024-06-28 00:47:34.392336
6784412023-04-06 11:41:10.678,Contrat doublant,2024-06-28 00:47:34.392336
6784412023-04-06 11:41:17.937,Contrat doublant,2024-06-28 00:47:34.392336
6785132023-04-07 13:00:41.452,Contrat doublant,2024-06-28 00:47:34.392336
6785132023-04-07 13:00:49.215,Contrat doublant,2024-06-28 00:47:34.392336
6785132023-04-07 13:00:56.522,Contrat doublant,2024-06-28 00:47:34.392336
6785212023-04-07 14:31:51.653,Contrat doublant,2024-06-28 00:47:34.392336
6785302023-04-07 16:25:36.183,Contrat doublant,2024-06-28 00:47:34.392336
6785302023-04-07 16:25:43.932,Contrat doublant,2024-06-28 00:47:34.392336
6785302023-04-07 16:25:51.037,Contrat doublant,2024-06-28 00:47:34.392336
6785452023-04-10 21:05:09.446,Contrat doublant,2024-06-28 00:47:34.392336
6785452023-04-10 21:05:17.087,Contrat doublant,2024-06-28 00:47:34.392336
6785452023-04-10 21:05:24.204,Contrat doublant,2024-06-28 00:47:34.392336
6785572023-04-11 09:43:46.583,Contrat doublant,2024-06-28 00:47:34.392336
6786072023-04-11 16:23:10.154,Contrat doublant,2024-06-28 00:47:34.392336
6786072023-04-11 16:23:20.543,Contrat doublant,2024-06-28 00:47:34.392336
6786072023-04-11 16:23:27.837,Contrat doublant,2024-06-28 00:47:34.392336
6786762023-04-12 14:45:34.649,Contrat doublant,2024-06-28 00:47:34.392336
6787032023-04-13 10:13:14.684,Contrat doublant,2024-06-28 00:47:34.392336
6788312023-04-14 12:43:22.488,Contrat doublant,2024-06-28 00:47:34.392336
6788902023-04-14 15:50:19.923,Contrat doublant,2024-06-28 00:47:34.392336
6788902023-04-14 15:50:28.055,Contrat doublant,2024-06-28 00:47:34.392336
6788902023-04-14 15:50:35.410,Contrat doublant,2024-06-28 00:47:34.392336
6788952023-04-14 16:28:42.191,Contrat doublant,2024-06-28 00:47:34.392336
6790582023-04-18 12:49:44.612,Contrat doublant,2024-06-28 00:47:34.392336
6790582023-04-18 12:49:52.485,Contrat doublant,2024-06-28 00:47:34.392336
6790582023-04-18 12:49:59.743,Contrat doublant,2024-06-28 00:47:34.392336
6791062023-04-19 09:57:41.059,Contrat doublant,2024-06-28 00:47:34.392336
6791062023-04-19 09:57:48.688,Contrat doublant,2024-06-28 00:47:34.392336
6791062023-04-19 09:57:55.787,Contrat doublant,2024-06-28 00:47:34.392336
6791192023-04-19 11:30:41.659,Contrat doublant,2024-06-28 00:47:34.392336
6791192023-04-19 11:30:49.385,Contrat doublant,2024-06-28 00:47:34.392336
6791192023-04-19 11:30:56.742,Contrat doublant,2024-06-28 00:47:34.392336
6791882023-04-20 10:40:54.055,Contrat doublant,2024-06-28 00:47:34.392336
6791882023-04-20 10:41:02.583,Contrat doublant,2024-06-28 00:47:34.392336
6791882023-04-20 10:41:10.540,Contrat doublant,2024-06-28 00:47:34.392336
6792122023-04-20 14:42:15.485,Contrat doublant,2024-06-28 00:47:34.392336
6792122023-04-20 14:42:24.716,Contrat doublant,2024-06-28 00:47:34.392336
6792122023-04-20 14:42:33.338,Contrat doublant,2024-06-28 00:47:34.392336
6792232023-04-20 16:26:02.849,Contrat doublant,2024-06-28 00:47:34.392336
6792232023-04-20 16:26:12.276,Contrat doublant,2024-06-28 00:47:34.392336
6792232023-04-20 16:26:21.065,Contrat doublant,2024-06-28 00:47:34.392336
6792852023-04-24 09:20:32.210,Contrat doublant,2024-06-28 00:47:34.392336
6792852023-04-24 09:20:40.196,Contrat doublant,2024-06-28 00:47:34.392336
6792852023-04-24 09:20:47.559,Contrat doublant,2024-06-28 00:47:34.392336
6793012023-04-24 10:56:12.183,Contrat doublant,2024-06-28 00:47:34.392336
6793012023-04-24 10:56:20.716,Contrat doublant,2024-06-28 00:47:34.392336
6793012023-04-24 10:56:28.613,Contrat doublant,2024-06-28 00:47:34.392336
6793262023-04-24 14:47:34.997,Contrat doublant,2024-06-28 00:47:34.392336
6793262023-04-24 14:47:42.614,Contrat doublant,2024-06-28 00:47:34.392336
6793262023-04-24 14:47:49.821,Contrat doublant,2024-06-28 00:47:34.392336
6793482023-04-24 16:22:56.791,Contrat doublant,2024-06-28 00:47:34.392336
6793482023-04-24 16:23:04.394,Contrat doublant,2024-06-28 00:47:34.392336
6793482023-04-24 16:23:11.650,Contrat doublant,2024-06-28 00:47:34.392336
6793612023-04-25 08:41:38.572,Contrat doublant,2024-06-28 00:47:34.392336
6793612023-04-25 08:41:47.020,Contrat doublant,2024-06-28 00:47:34.392336
6793612023-04-25 08:41:54.822,Contrat doublant,2024-06-28 00:47:34.392336
6794332023-04-25 14:50:16.074,Contrat doublant,2024-06-28 00:47:34.392336
6794332023-04-25 14:50:23.815,Contrat doublant,2024-06-28 00:47:34.392336
6794332023-04-25 14:50:30.933,Contrat doublant,2024-06-28 00:47:34.392336
6794582023-04-26 09:56:49.912,Contrat doublant,2024-06-28 00:47:34.392336
6794582023-04-26 09:56:58.529,Contrat doublant,2024-06-28 00:47:34.392336
6794582023-04-26 09:57:06.121,Contrat doublant,2024-06-28 00:47:34.392336
6794762023-04-26 10:35:36.405,Contrat doublant,2024-06-28 00:47:34.392336
6794762023-04-26 10:35:44.770,Contrat doublant,2024-06-28 00:47:34.392336
6794762023-04-26 10:35:52.421,Contrat doublant,2024-06-28 00:47:34.392336
6795082023-04-26 12:11:30.659,Contrat doublant,2024-06-28 00:47:34.392336
6795082023-04-26 12:11:38.434,Contrat doublant,2024-06-28 00:47:34.392336
6795082023-04-26 12:11:45.645,Contrat doublant,2024-06-28 00:47:34.392336
6795232023-04-26 13:32:26.878,Contrat doublant,2024-06-28 00:47:34.392336
6795232023-04-26 13:32:36.874,Contrat doublant,2024-06-28 00:47:34.392336
6795342023-04-26 16:37:26.451,Contrat doublant,2024-06-28 00:47:34.392336
6795342023-04-26 16:37:34.779,Contrat doublant,2024-06-28 00:47:34.392336
6795342023-04-26 16:37:42.596,Contrat doublant,2024-06-28 00:47:34.392336
6795542023-04-27 09:13:40.598,Contrat doublant,2024-06-28 00:47:34.392336
6795542023-04-27 09:13:48.933,Contrat doublant,2024-06-28 00:47:34.392336
6795542023-04-27 09:13:56.956,Contrat doublant,2024-06-28 00:47:34.392336
6795762023-04-27 13:50:26.468,Contrat doublant,2024-06-28 00:47:34.392336
6795762023-04-27 13:50:34.353,Contrat doublant,2024-06-28 00:47:34.392336
6795762023-04-27 13:50:41.574,Contrat doublant,2024-06-28 00:47:34.392336
6795782023-04-27 14:52:46.325,Contrat doublant,2024-06-28 00:47:34.392336
6795782023-04-27 14:52:54.333,Contrat doublant,2024-06-28 00:47:34.392336
6795782023-04-27 14:53:02.203,Contrat doublant,2024-06-28 00:47:34.392336
6795812023-04-27 15:01:09.443,Contrat doublant,2024-06-28 00:47:34.392336
6795812023-04-27 15:01:17.643,Contrat doublant,2024-06-28 00:47:34.392336
6795812023-04-27 15:01:25.157,Contrat doublant,2024-06-28 00:47:34.392336
6795862023-04-27 15:49:12.472,Contrat doublant,2024-06-28 00:47:34.392336
6795922023-04-27 16:02:06.240,Contrat doublant,2024-06-28 00:47:34.392336
6795922023-04-27 16:02:14.258,Contrat doublant,2024-06-28 00:47:34.392336
6795922023-04-27 16:02:21.670,Contrat doublant,2024-06-28 00:47:34.392336
6795932023-04-27 16:19:33.448,Contrat doublant,2024-06-28 00:47:34.392336
6795932023-04-27 16:19:41.940,Contrat doublant,2024-06-28 00:47:34.392336
6795932023-04-27 16:19:49.736,Contrat doublant,2024-06-28 00:47:34.392336
6796772023-04-28 13:56:27.131,Contrat doublant,2024-06-28 00:47:34.392336
6796772023-04-28 13:56:34.967,Contrat doublant,2024-06-28 00:47:34.392336
6796772023-04-28 13:56:42.263,Contrat doublant,2024-06-28 00:47:34.392336
6796792023-04-28 13:58:47.371,Contrat doublant,2024-06-28 00:47:34.392336
6796792023-04-28 13:58:55.439,Contrat doublant,2024-06-28 00:47:34.392336
6796792023-04-28 13:59:02.963,Contrat doublant,2024-06-28 00:47:34.392336
6796812023-04-28 13:59:38.194,Contrat doublant,2024-06-28 00:47:34.392336
6796812023-04-28 13:59:46.188,Contrat doublant,2024-06-28 00:47:34.392336
6796812023-04-28 13:59:53.551,Contrat doublant,2024-06-28 00:47:34.392336
6796902023-04-28 14:20:52.522,Contrat doublant,2024-06-28 00:47:34.392336
6796902023-04-28 14:21:00.987,Contrat doublant,2024-06-28 00:47:34.392336
6796902023-04-28 14:21:09.218,Contrat doublant,2024-06-28 00:47:34.392336
6797102023-04-28 15:03:55.171,Contrat doublant,2024-06-28 00:47:34.392336
6797102023-04-28 15:04:07.666,Contrat doublant,2024-06-28 00:47:34.392336
6797102023-04-28 15:04:20.143,Contrat doublant,2024-06-28 00:47:34.392336
6797152023-04-28 15:34:54.086,Contrat doublant,2024-06-28 00:47:34.392336
6797152023-04-28 15:35:02.995,Contrat doublant,2024-06-28 00:47:34.392336
6797152023-04-28 15:35:10.790,Contrat doublant,2024-06-28 00:47:34.392336
6797362023-04-29 10:27:11.958,Contrat doublant,2024-06-28 00:47:34.392336
6797362023-04-29 10:27:19.782,Contrat doublant,2024-06-28 00:47:34.392336
6797362023-04-29 10:27:27.204,Contrat doublant,2024-06-28 00:47:34.392336
6797712023-05-02 10:25:44.309,Contrat doublant,2024-06-28 00:47:34.392336
6797712023-05-02 10:25:52.073,Contrat doublant,2024-06-28 00:47:34.392336
6797712023-05-02 10:25:59.254,Contrat doublant,2024-06-28 00:47:34.392336
6797872023-05-02 12:49:46.402,Contrat doublant,2024-06-28 00:47:34.392336
6797992023-05-02 13:42:16.305,Contrat doublant,2024-06-28 00:47:34.392336
6798102023-05-02 16:06:44.899,Contrat doublant,2024-06-28 00:47:34.392336
6798102023-05-02 16:06:52.517,Contrat doublant,2024-06-28 00:47:34.392336
6798102023-05-02 16:07:00.080,Contrat doublant,2024-06-28 00:47:34.392336
6798202023-05-02 16:19:20.648,Contrat doublant,2024-06-28 00:47:34.392336
6798202023-05-02 16:19:29.448,Contrat doublant,2024-06-28 00:47:34.392336
