id,id_x
,6990482023-12-11 08:50:26.808
,6990502023-12-11 09:48:08.760
,6990532023-12-11 09:59:56.482
,6990532023-12-11 09:59:58.280
,6990532023-12-11 09:59:59.981
,6990542023-12-11 10:05:03.130
,6990542023-12-11 10:05:06.541
,6990542023-12-11 10:05:08.316
,6990612023-12-11 10:12:31.054
,6990622023-12-11 10:18:22.968
,6990682023-12-11 10:28:20.772
,6990742023-12-11 10:52:50.990
,6990742023-12-11 10:52:52.622
,6990742023-12-11 10:52:54.168
,6990772023-12-11 10:44:58.929
,6990792023-12-11 10:47:37.391
,6990952023-12-11 11:21:50.892
,6990952023-12-11 11:21:52.468
,6990952023-12-11 11:21:54.013
,6991052023-12-11 11:33:13.060
,6991092023-12-11 11:39:33.310
,6991162023-12-11 11:58:12.188
,6991202023-12-11 12:55:30.861
,6991202023-12-11 12:55:32.659
,6991202023-12-11 12:55:34.267
,6991222023-12-11 12:54:37.870
,6991222023-12-11 12:54:45.428
,6991232023-12-11 13:15:06.923
,6991232023-12-11 13:15:08.715
,6991232023-12-11 13:15:10.280
,6991242023-12-11 13:48:58.092
,6991242023-12-11 13:48:59.793
,6991242023-12-11 13:49:01.759
,6991292023-12-11 14:11:42.785
,6991292023-12-11 14:12:11.246
,6991292023-12-11 14:12:12.939
,6991522023-12-11 14:10:04.354
,6991672023-12-11 14:38:27.169
,6991672023-12-11 14:38:36.154
,6991672023-12-11 14:38:43.557
,6991702023-12-11 14:43:35.919
,6991972023-12-11 15:52:32.230
,6991972023-12-11 15:52:33.959
,6992032023-12-11 16:04:02.371
,6992032023-12-11 16:04:10.305
,6992112023-12-11 16:22:27.809
,6992212023-12-11 16:28:13.923
,6992222023-12-11 16:30:18.864
,6992232023-12-11 16:36:36.178
,6992232023-12-11 16:36:37.848
,6992232023-12-11 16:36:39.392
,6992262023-12-11 16:32:37.672
,6992272023-12-11 16:34:20.470
,6992282023-12-11 16:36:59.462
,6992362023-12-11 17:12:10.639
,6992382023-12-11 17:20:39.856
,6992402023-12-11 17:30:14.634
,6992612023-12-12 08:51:21.443
,6992672023-12-12 09:29:39.505
,6992702023-12-12 10:05:54.285
,6992702023-12-12 10:05:56.128
,6992702023-12-12 10:05:57.780
,6992752023-12-12 10:04:21.467
,6992772023-12-12 10:19:11.917
,6992772023-12-12 10:19:13.479
,6992792023-12-12 10:17:18.916
,6992882023-12-12 11:07:58.893
,6992882023-12-12 11:08:09.295
,6992882023-12-12 11:08:18.191
,6992902023-12-12 11:08:39.294
,6992922023-12-12 11:31:54.889
,6992922023-12-12 11:31:56.564
,6992922023-12-12 11:31:58.050
,6992952023-12-12 11:58:24.167
,6992952023-12-12 11:58:27.282
,6992952023-12-12 11:58:28.942
,6993032023-12-12 12:17:52.142
,6993032023-12-12 12:17:53.795
,6993032023-12-12 12:17:55.317
,6993152023-12-12 13:39:22.229
,6993152023-12-12 13:39:24.016
,6993152023-12-12 13:39:25.603
,6993162023-12-12 13:32:02.919
,6993162023-12-12 13:32:04.717
,6993162023-12-12 13:32:06.856
,6993172023-12-12 13:26:37.014
,6993222023-12-12 13:34:57.659
,6993282023-12-12 14:36:42.900
,6993282023-12-12 14:36:46.178
,6993282023-12-12 14:36:47.970
,6993342023-12-12 14:11:22.445
,6993342023-12-12 14:11:24.138
,6993342023-12-12 14:11:25.728
,6993372023-12-12 14:09:46.825
,6993382023-12-12 15:02:43.919
,6993382023-12-12 15:02:45.592
,6993382023-12-12 15:02:47.284
,6993392023-12-12 14:20:13.026
,6993392023-12-12 14:20:15.481
,6993392023-12-12 14:20:17.032
,6993482023-12-12 14:37:54.131
,6993482023-12-12 14:37:55.803
,6993482023-12-12 14:37:57.327
,6993492023-12-12 14:31:48.890
,6993492023-12-12 14:31:50.691
,6993492023-12-12 14:31:52.355
,6993512023-12-12 14:38:33.048
,6993522023-12-12 14:40:37.464
,6993592023-12-12 14:49:37.910
,6993612023-12-12 14:54:18.665
,6993662023-12-12 15:11:54.558
,6993762023-12-12 16:00:42.520
,6993762023-12-12 16:00:44.435
,6993762023-12-12 16:00:46.248
,6993802023-12-12 16:17:23.131
,6993862023-12-12 16:46:36.592
,6993862023-12-12 16:46:38.259
,6993862023-12-12 16:46:39.989
,6993942023-12-12 17:02:33.887
,6993942023-12-12 17:02:37.238
,6993942023-12-12 17:02:39.078
,6993952023-12-12 16:58:58.163
,6993972023-12-12 17:28:50.304
,6994032023-12-12 17:37:56.816
,6994062023-12-12 17:49:02.798
,6994102023-12-12 18:06:09.756
,6994122023-12-12 18:24:47.512
,6994162023-12-13 09:25:45.563
,6994172023-12-13 09:55:43.001
,6994172023-12-13 09:55:44.781
,6994172023-12-13 09:55:46.345
,6994222023-12-13 09:36:45.243
,6994282023-12-13 09:47:00.842
,6994342023-12-13 09:59:13.640
,6994352023-12-13 10:14:40.746
,6994352023-12-13 10:14:42.504
,6994352023-12-13 10:14:44.127
,6994392023-12-13 10:16:44.637
,6994442023-12-13 10:41:34.415
,6994472023-12-13 10:56:09.340
,6994512023-12-13 11:26:37.722
,6994512023-12-13 11:26:40.741
,6994512023-12-13 11:26:42.366
,6994552023-12-13 11:13:46.002
,6994582023-12-13 12:12:31.277
,6994582023-12-13 12:12:32.843
,6994582023-12-13 12:12:34.355
,6994902023-12-13 13:33:25.324
,6994902023-12-13 13:33:26.961
,6995062023-12-13 14:02:45.337
,6995072023-12-13 14:17:12.184
,6995082023-12-13 14:26:30.935
,6995082023-12-13 14:26:32.477
,6995092023-12-13 14:18:26.418
,6995202023-12-13 14:27:42.214
,6995302023-12-13 14:45:37.999
,6995302023-12-13 14:45:41.508
,6995302023-12-13 14:45:43.264
,6995332023-12-13 14:46:44.476
,6995392023-12-13 14:59:46.240
,6995402023-12-13 15:39:56.251
,6995402023-12-13 15:39:59.357
,6995402023-12-13 15:40:01.137
,6995412023-12-13 15:16:09.703
,6995412023-12-13 15:16:13.379
,6995412023-12-13 15:16:15.073
,6995442023-12-13 15:30:25.919
,6995482023-12-13 15:34:56.702
,6995532023-12-13 15:41:52.888
,6995542023-12-13 15:55:24.068
,6995542023-12-13 15:55:25.836
,6995542023-12-13 15:55:27.464
,6995582023-12-13 16:22:28.965
,6995582023-12-13 16:22:30.894
,6995582023-12-13 16:22:32.611
,6995622023-12-13 16:26:59.347
,6995622023-12-13 16:27:02.337
,6995622023-12-13 16:27:04.064
,6995672023-12-13 16:42:54.752
,6995702023-12-13 16:46:41.307
,6995742023-12-13 17:00:27.881
,6995802023-12-13 17:30:26.949
,6995822023-12-13 17:31:01.153
,6995872023-12-13 18:41:18.030
,6995872023-12-13 18:43:20.458
,6995872023-12-13 18:49:23.252
,6995872023-12-13 19:19:26.166
,6995872023-12-13 20:19:29.430
,6995872023-12-14 01:19:32.217
,6995872023-12-14 19:19:35.147
,6995872023-12-14 19:19:36.806
,6995872023-12-14 19:19:38.328
,6995882023-12-13 18:25:37.923
,6995922023-12-13 18:51:42.769
,6995922023-12-13 18:51:44.220
,6995962023-12-14 08:55:30.281
,6995962023-12-14 08:55:31.785
,6996142023-12-14 09:25:32.669
,6996162023-12-14 09:31:41.057
,6996162023-12-14 09:31:42.581
,6996172023-12-14 09:42:49.556
,6996172023-12-14 09:42:51.419
,6996172023-12-14 09:42:53.084
,6996212023-12-14 09:53:44.452
,6996222023-12-14 10:02:33.752
,6996262023-12-14 10:29:22.248
,6996262023-12-14 10:29:24.150
,6996262023-12-14 10:29:25.744
,6996272023-12-14 13:21:36.323
,6996272023-12-14 13:23:40.835
,6996272023-12-14 13:23:42.364
,6996352023-12-14 10:53:44.777
,6996402023-12-14 11:02:37.756
,6996422023-12-14 11:12:58.057
,6996442023-12-14 11:34:23.666
,6996442023-12-14 11:34:25.311
,6996442023-12-14 11:34:26.870
,6996452023-12-14 11:27:55.850
,6996452023-12-14 11:27:57.806
,6996452023-12-14 11:27:59.343
,6996472023-12-14 11:20:09.021
,6996482023-12-14 11:21:38.055
,6996602023-12-14 12:10:27.383
,6996622023-12-14 12:45:39.674
,6996622023-12-14 12:45:46.952
,6996642023-12-14 13:27:49.337
,6996642023-12-14 13:27:51.181
,6996642023-12-14 13:27:52.770
,6996652023-12-14 13:11:47.409
,6996692023-12-14 13:20:52.354
,6996712023-12-14 13:24:17.211
,6996752023-12-14 13:47:56.546
,6996752023-12-14 13:47:58.496
,6996752023-12-14 13:48:00.085
,6996862023-12-14 14:07:46.672
,6996882023-12-14 14:25:36.644
,6996882023-12-14 14:25:46.639
,6996882023-12-14 14:25:55.025
,6996982023-12-14 14:55:32.008
,6997002023-12-14 15:07:35.842
,6997002023-12-14 15:07:39.542
,6997002023-12-14 15:07:41.433
,6997012023-12-14 15:05:03.357
,6997022023-12-14 15:06:14.989
,6997202023-12-14 16:25:21.044
,6997202023-12-14 16:25:22.815
,6997202023-12-14 16:25:24.463
,6997212023-12-14 16:04:36.601
,6997212023-12-14 16:04:38.343
,6997212023-12-14 16:04:39.918
,6997222023-12-14 15:53:04.449
,6997292023-12-14 16:31:29.188
,6997292023-12-14 16:31:30.853
,6997292023-12-14 16:31:32.416
,6997332023-12-14 16:40:36.720
,6997352023-12-14 16:44:11.234
,6997352023-12-14 16:44:18.801
,6997362023-12-14 16:47:46.842
,6997452023-12-14 16:57:41.194
,6997492023-12-14 17:21:16.945
,6997622023-12-14 18:02:08.292
,6997622023-12-14 18:02:09.887
,6997622023-12-14 18:02:11.336
,6997742023-12-15 08:49:11.305
,6997872023-12-15 09:23:57.204
,6997872023-12-15 09:24:04.755
,6997962023-12-15 10:06:31.165
,6997962023-12-15 10:06:32.991
,6997962023-12-15 10:06:34.596
,6997992023-12-15 10:03:01.894
,6998002023-12-15 10:03:40.689
,6998042023-12-15 10:09:41.087
,6998112023-12-15 10:55:19.168
,6998112023-12-15 10:55:22.863
,6998112023-12-15 10:55:24.712
,6998262023-12-15 11:17:02.354
,6998262023-12-15 11:17:04.176
,6998262023-12-15 11:17:05.907
,6998272023-12-15 11:14:59.632
,6998292023-12-15 11:37:49.226
,6998322023-12-15 11:42:31.315
,6998352023-12-15 12:42:05.672
,6998352023-12-15 12:42:07.502
,6998352023-12-15 12:42:09.033
,6998452023-12-15 15:41:19.378
,6998452023-12-15 15:41:21.214
,6998452023-12-15 15:41:22.768
,6998502023-12-15 13:40:23.112
,6998502023-12-15 13:40:24.722
,6998522023-12-15 13:47:00.407
,6998522023-12-15 13:47:01.981
,6998572023-12-15 13:48:27.528
,6998572023-12-15 13:48:29.502
,6998572023-12-15 13:48:31.025
,6998582023-12-15 14:02:30.977
,6998582023-12-15 14:02:32.632
,6998582023-12-15 14:02:34.209
,6998592023-12-15 14:04:02.446
,6998592023-12-15 14:04:04.309
,6998592023-12-15 14:04:06.108
,6998662023-12-15 14:28:00.796
,6998682023-12-15 14:35:58.685
,6998682023-12-15 14:36:09.794
,6998682023-12-15 14:36:18.927
,6998712023-12-15 14:37:00.720
,6998712023-12-15 14:37:09.012
,6998832023-12-15 14:48:23.969
,6998842023-12-15 15:00:14.514
,6998842023-12-15 15:00:16.221
,6998842023-12-15 15:00:18.082
,6998862023-12-15 15:01:33.963
,6998882023-12-15 15:08:50.667
,6999012023-12-15 16:09:18.463
,6999022023-12-15 16:43:24.236
,6999042023-12-15 17:19:18.091
,6999062023-12-15 17:31:24.863
,6999072023-12-15 17:32:27.937
,6999092023-12-15 17:42:06.671
,6999092023-12-15 17:42:08.272
,6999092023-12-15 17:42:09.803
,7002782023-12-18 09:08:28.876
,7005082023-12-18 10:17:45.343
,7005082023-12-18 11:56:35.746
,7005082023-12-18 11:56:51.951
,7005782023-12-18 10:18:40.989
,7006032023-12-18 10:31:36.080
,7006032023-12-18 10:40:03.528
,7006032023-12-18 10:40:23.650
,7006232023-12-18 10:37:09.171
,7006382023-12-18 10:42:52.407
,7006532023-12-18 11:04:24.333
,7006532023-12-18 11:04:44.473
,7006532023-12-18 11:05:04.966
,7007282023-12-18 11:23:07.747
,7007432023-12-18 11:35:50.238
,7007432023-12-18 11:36:14.106
,7007432023-12-18 11:36:33.469
,7007782023-12-18 11:42:00.449
,7007882023-12-18 11:47:53.388
,7008632023-12-18 13:10:21.347
,7008782023-12-18 17:01:22.073
,7008882023-12-18 13:56:31.962
,7008882023-12-18 13:57:01.727
,7008882023-12-18 13:57:32.872
,7008932023-12-18 13:32:07.474
,7009032023-12-18 14:01:48.583
,7009032023-12-18 14:02:16.139
,7009032023-12-18 14:02:35.848
,7009482023-12-18 14:15:06.439
,7009482023-12-18 14:15:27.267
,7009482023-12-18 14:15:46.383
,7009832023-12-18 14:23:32.353
,7009832023-12-18 17:33:35.772
,7009832023-12-19 15:03:00.848
,7010432023-12-18 14:36:36.049
,7010532023-12-18 14:39:15.028
,7010582023-12-18 14:40:14.561
,7010832023-12-18 14:48:52.794
,7011232023-12-18 15:03:31.889
,7011432023-12-18 15:39:43.474
,7011432023-12-18 15:40:08.196
,7011432023-12-18 15:40:28.940
,7011582023-12-18 15:18:35.714
,7011632023-12-18 16:00:53.905
,7011632023-12-18 16:01:13.913
,7011632023-12-18 16:03:39.284
,7011882023-12-18 15:40:23.614
,7011882023-12-18 15:40:45.889
,7011882023-12-18 15:41:09.076
,7012082023-12-18 17:31:48.189
,7012132023-12-18 15:56:01.208
,7012232023-12-18 16:01:53.371
,7012532023-12-18 17:16:17.475
,7012532023-12-18 17:16:41.043
,7012532023-12-18 17:16:59.263
,7012632023-12-18 16:27:25.947
,7012682023-12-18 16:47:44.488
,7012782023-12-18 16:56:46.404
,7012832023-12-18 17:02:06.589
,7013132023-12-18 17:19:37.267
,7013622023-12-19 08:56:50.228
,7013772023-12-19 09:14:58.735
,7013922023-12-19 09:34:25.600
,7014572023-12-19 10:07:35.541
,7015072023-12-19 10:42:00.741
,7015622023-12-19 11:09:55.935
,7015772023-12-19 11:16:50.350
,7016072023-12-19 11:43:29.081
,7016272023-12-19 11:57:24.926
,7016422023-12-19 13:19:49.890
,7016522023-12-19 13:20:55.635
,7016872023-12-19 13:37:02.505
,7017022023-12-19 13:49:48.808
,7018172023-12-19 14:15:15.993
,7018872023-12-19 14:43:35.552
,7019422023-12-19 16:40:36.064
,7019422023-12-19 16:40:53.611
,7019422023-12-19 16:41:15.368
,7020022023-12-19 15:48:01.615
,7020022023-12-19 15:48:19.242
,7020022023-12-19 15:48:35.503
,7020172023-12-19 16:00:29.115
,7020172023-12-19 16:00:47.128
,7020172023-12-19 16:01:03.749
,7020872023-12-19 16:22:14.156
,7020972023-12-19 16:26:50.960
,7021472023-12-19 16:56:08.559
,7021472023-12-19 16:56:27.363
,7021472023-12-19 16:56:46.119
,7021522023-12-19 16:46:56.485
,7021872023-12-19 17:08:23.485
,7022422023-12-19 17:51:08.432
,7022572023-12-19 18:03:20.972
,7022872023-12-19 18:33:08.384
,7023372023-12-19 19:47:43.343
,7024972023-12-20 07:24:53.817
,7024972023-12-20 07:25:12.444
,7024972023-12-20 07:25:29.843
,7025722023-12-20 17:05:31.781
,7025722023-12-20 17:05:45.234
,7025722023-12-20 17:05:57.288
,7026222023-12-20 09:55:47.789
,7026422023-12-20 09:36:37.704
,7026422023-12-20 09:36:49.987
,7026422023-12-20 09:37:03.066
,7026572023-12-20 09:35:35.797
,7026622023-12-20 09:41:52.817
,7026622023-12-20 09:42:04.820
,7026622023-12-20 09:42:15.834
,7026822023-12-20 09:46:47.865
,7026972023-12-20 09:53:17.193
,7027122023-12-20 09:56:05.749
,7027172023-12-20 10:00:50.644
,7027522023-12-20 10:05:59.383
,7027622023-12-20 10:07:49.082
,7027672023-12-20 10:06:34.570
,7028172023-12-20 10:27:36.850
,7028372023-12-20 10:25:36.607
,7028522023-12-20 10:39:03.051
,7028672023-12-20 11:09:52.072
,7028672023-12-20 11:10:02.347
,7028822023-12-20 10:50:49.657
,7028872023-12-20 10:54:01.181
,7029172023-12-20 11:17:52.118
,7029172023-12-20 11:18:04.038
,7029172023-12-20 11:18:16.925
,7029622023-12-20 11:41:57.076
,7029622023-12-20 11:42:09.231
,7029622023-12-20 11:42:19.878
,7029822023-12-20 11:40:35.399
,7030122023-12-20 12:18:39.552
,7030122023-12-20 12:18:51.648
,7030122023-12-20 12:19:02.516
,7030172023-12-20 12:14:39.506
,7030222023-12-20 12:40:29.547
,7030272023-12-20 12:48:06.423
,7030822023-12-20 13:35:20.130
,7031422023-12-20 14:15:25.021
,7031972023-12-20 14:48:03.592
,7032022023-12-20 14:45:22.171
,7032072023-12-20 14:47:57.767
,7032272023-12-20 15:08:26.899
,7032622023-12-20 15:53:34.810
,7032672023-12-20 15:55:00.847
,7032822023-12-20 16:19:29.997
,7032822023-12-20 16:19:43.353
,7032822023-12-20 16:19:55.595
,7032872023-12-20 16:23:04.945
,7032872023-12-20 16:23:18.220
,7032872023-12-20 16:23:30.677
,7032972023-12-20 16:08:58.341
,7034222023-12-20 17:20:13.520
,7034522023-12-20 17:27:26.690
,7034672023-12-20 17:48:26.723
,7034722023-12-20 17:48:05.734
,7034922023-12-20 18:05:46.884
,7034972023-12-20 19:03:58.038
,7034972023-12-20 19:06:14.362
,7034972023-12-20 19:12:36.172
,7035072023-12-20 18:19:36.869
,7035122023-12-20 18:23:32.756
,7038162023-12-21 09:31:26.418
,7038412023-12-21 09:46:32.529
,7038412023-12-21 09:46:46.534
,7038412023-12-21 09:46:59.092
,7038512023-12-21 13:54:57.411
,7038512023-12-21 13:55:11.573
,7038512023-12-21 13:55:23.926
,7039112023-12-21 10:03:50.922
,7039512023-12-21 10:28:41.298
,7039512023-12-21 12:07:33.524
,7039512023-12-21 12:07:45.561
,7039662023-12-21 10:10:56.412
,7039862023-12-21 10:14:48.692
,7040662023-12-21 10:41:22.149
,7041862023-12-21 11:24:30.684
,7041862023-12-21 11:24:42.967
,7042612023-12-21 11:50:37.449
,7042712023-12-21 11:58:40.948
,7042712023-12-21 11:58:54.319
,7042712023-12-21 11:59:06.504
,7042762023-12-21 11:54:07.924
,7042912023-12-21 13:35:01.786
,7042912023-12-21 13:35:15.713
,7042912023-12-21 13:35:27.847
,7043562023-12-21 13:14:23.184
,7043912023-12-21 13:23:11.872
,7044312023-12-21 13:32:26.637
,7044412023-12-21 13:36:26.549
,7044612023-12-21 14:03:27.301
,7044762023-12-21 14:23:38.562
,7044762023-12-21 14:23:51.974
,7044762023-12-21 14:24:04.177
,7045012023-12-21 14:27:02.943
,7045212023-12-21 15:08:03.562
,7045212023-12-21 15:08:17.262
,7045212023-12-21 15:08:29.556
,7045612023-12-21 16:14:06.530
,7045612023-12-21 16:14:19.770
,7045612023-12-21 16:14:31.936
,7045662023-12-21 15:59:36.638
,7045962023-12-21 16:37:17.467
,7045962023-12-21 16:37:30.612
,7045962023-12-21 16:37:42.634
,7046062023-12-21 16:41:40.363
,7046062023-12-21 16:41:53.759
,7046062023-12-21 16:42:05.785
,7046262023-12-21 16:21:52.323
,7046612023-12-21 16:31:35.724
,7046712023-12-21 16:42:54.274
,7046712023-12-21 16:43:07.486
,7046712023-12-21 16:43:19.508
,7046762023-12-21 16:52:31.581
,7046762023-12-21 16:52:43.508
,7046812023-12-21 16:43:22.919
,7046962023-12-21 17:00:50.211
,7047262023-12-21 17:15:03.864
,7047362023-12-21 17:28:26.952
,7047362023-12-21 17:28:40.652
,7047362023-12-21 17:28:52.894
,7047862023-12-21 18:08:02.980
,7047962023-12-21 18:12:15.378
,7049732023-12-22 08:42:31.975
,7049732023-12-22 08:42:45.879
,7049732023-12-22 08:42:58.342
,7049832023-12-22 08:41:19.247
,7049982023-12-22 08:54:45.852
,7050732023-12-22 09:11:01.950
,7051232023-12-22 09:55:03.010
,7051332023-12-22 09:59:19.025
,7051782023-12-22 10:12:15.602
,7052032023-12-22 10:28:45.391
,7052032023-12-22 10:30:22.131
,7052032023-12-22 10:31:19.291
,7052632023-12-22 14:53:59.007
,7052632023-12-22 14:54:13.314
,7052632023-12-22 14:54:25.622
,7053332023-12-22 11:14:28.520
,7053332023-12-22 11:14:42.819
,7053332023-12-22 11:14:54.962
,7055532023-12-22 11:29:01.562
,7056432023-12-22 11:42:06.459
,7056882023-12-22 13:13:28.670
,7056982023-12-22 13:15:47.259
,7057682023-12-22 13:22:01.905
,7057732023-12-22 13:26:10.447
,7057932023-12-22 13:31:02.125
,7058032023-12-22 13:56:17.534
,7058032023-12-22 13:56:31.394
,7058032023-12-22 13:56:43.545
,7058082023-12-22 13:34:54.213
,7058132023-12-22 13:37:31.539
,7058832023-12-22 13:56:09.828
,7059732023-12-22 14:35:40.305
,7059732023-12-22 14:35:54.498
,7059732023-12-22 14:36:07.331
,7059782023-12-22 14:31:26.508
,7061032023-12-22 15:53:29.288
,7061282023-12-22 16:19:54.340
,7061332023-12-22 21:12:29.984
,7061332023-12-22 21:12:43.234
,7061332023-12-22 21:12:55.269
,7061482023-12-22 16:46:07.373
,7061832023-12-22 17:06:17.817
,7061832023-12-22 17:06:31.165
,7061832023-12-22 17:06:43.489
,7062032023-12-22 17:01:07.549
,7062482023-12-22 17:55:47.829
,7062482023-12-22 17:56:01.519
,7062482023-12-22 17:56:14.080
,7062982023-12-22 18:31:06.022
,7063082023-12-23 12:00:13.127
,7063082023-12-23 12:00:26.527
,7063082023-12-23 12:00:38.587
,7063762023-12-26 09:56:06.212
,7063762023-12-26 09:56:20.855
,7063762023-12-26 09:56:33.300
,7063862023-12-26 10:37:59.741
,7064262023-12-26 11:30:33.343
,7064362023-12-26 11:35:47.131
,7064912023-12-26 15:26:49.755
,7064912023-12-26 15:27:03.587
,7064912023-12-26 15:27:16.155
,7065112023-12-26 15:18:33.373
,7065112023-12-26 15:18:48.281
,7065112023-12-26 15:21:07.679
,7065462023-12-26 16:14:08.629
,7065612023-12-26 16:22:29.479
,7065662023-12-26 16:31:13.482
,7065862023-12-26 16:56:31.827
,7066412023-12-26 17:19:21.884
,7066512023-12-26 17:38:00.879
,7066512023-12-26 17:38:14.585
,7066512023-12-26 17:38:26.961
,7066562023-12-26 17:30:36.340
,7066712023-12-26 18:26:21.473
,7067972023-12-27 09:14:02.073
,7068622023-12-27 09:36:20.270
,7068622023-12-27 09:36:34.126
,7068622023-12-27 09:38:53.340
,7069622023-12-27 10:56:30.838
,7069622023-12-27 10:56:44.510
,7069622023-12-27 10:56:56.842
,7069772023-12-27 10:30:16.023
,7069822023-12-27 10:33:26.623
,7070022023-12-27 10:40:55.784
,7070172023-12-27 11:24:33.534
,7070172023-12-27 11:24:47.193
,7070172023-12-27 11:24:59.459
,7071022023-12-27 13:09:55.899
,7071172023-12-27 13:21:20.745
,7071472023-12-27 13:27:26.654
,7072472023-12-27 14:34:41.983
,7072472023-12-27 14:34:56.125
,7072472023-12-27 14:35:08.922
,7072872023-12-27 14:51:05.320
,7073522023-12-27 15:07:50.966
,7075072023-12-27 16:07:06.078
,7075672023-12-27 16:51:51.390
,7076072023-12-27 17:04:27.388
,7076072023-12-27 17:04:40.838
,7076072023-12-27 17:04:52.983
,7076322023-12-27 17:08:12.123
,7076822023-12-27 17:46:22.796
,7077932023-12-28 09:16:40.126
,7078282023-12-28 09:22:41.578
,7078582023-12-28 09:52:42.365
,7078932023-12-28 10:13:30.920
,7079632023-12-28 10:44:49.946
,7080382023-12-28 11:23:06.947
,7080632023-12-28 13:18:22.540
,7080682023-12-28 13:59:32.190
,7080682023-12-28 13:59:45.996
,7080682023-12-28 13:59:58.554
,7080982023-12-28 13:42:42.662
,7081282023-12-28 14:31:04.917
,7081282023-12-28 14:31:18.934
,7081282023-12-28 14:31:31.642
,7081482023-12-28 14:33:54.518
,7081482023-12-28 14:34:08.235
,7081482023-12-28 14:34:20.540
,7081582023-12-28 14:12:06.673
,7081682023-12-28 14:17:54.594
,7081882023-12-28 14:45:55.814
,7082282023-12-28 16:27:51.524
,7082282023-12-28 16:28:05.531
,7082282023-12-28 16:28:18.249
,7082482023-12-28 15:22:38.185
,7082632023-12-28 15:42:22.729
,7082932023-12-28 16:10:20.950
,7083132023-12-28 16:26:41.933
,7083932023-12-28 17:46:37.571
,7084582023-12-29 09:40:39.447
,7084832023-12-29 09:56:40.899
,7084982023-12-29 10:12:05.135
,7085082023-12-29 10:14:04.909
,7085482023-12-29 10:45:48.075
,7086382023-12-29 11:11:39.290
,7086682023-12-29 11:19:08.157
,7086932023-12-29 11:47:01.054
,7086982023-12-29 11:52:11.963
,7087082023-12-29 12:03:17.903
,7087132023-12-29 12:03:18.900
,7087332023-12-29 12:51:29.796
,7087382023-12-29 13:20:24.369
,7087382023-12-29 13:20:37.765
,7087382023-12-29 13:20:50.148
,7087432023-12-29 13:17:35.662
,7087632023-12-29 13:39:00.857
,7087632023-12-29 13:39:14.557
,7087632023-12-29 13:39:26.783
,7087832023-12-29 14:04:26.985
,7088182023-12-29 14:16:21.465
,7088232023-12-29 14:27:00.347
,7088232023-12-29 14:27:14.033
,7088232023-12-29 14:27:26.492
,7088332023-12-29 14:30:34.413
,7088482023-12-29 14:48:27.883
,7088632023-12-29 14:50:18.409
,7089282023-12-29 15:41:06.836
,7089332023-12-29 15:56:12.167
,7089982023-12-29 16:24:05.619
,7090232023-12-29 16:40:22.668
,7090582023-12-29 17:12:32.633
,7090982023-12-29 17:29:33.878
,7091082023-12-29 17:35:32.109
,7091432023-12-29 18:04:46.199
,7091632023-12-29 18:15:37.265
,7091832023-12-29 18:33:49.310
,7092412024-01-02 10:01:23.567
,7092412024-01-02 10:01:36.847
,7092412024-01-02 10:01:48.864
,7092732024-01-02 09:42:54.581
,7092732024-01-02 09:43:08.137
,7092732024-01-02 09:43:20.336
,7092812024-01-02 10:04:26.023
,7092812024-01-02 10:04:39.403
,7092812024-01-02 10:04:51.635
,7092852024-01-02 09:49:26.946
,7093172024-01-02 10:22:03.166
,7093532024-01-02 10:38:09.144
,7093812024-01-02 10:46:11.866
,7093852024-01-02 10:47:19.454
,7093932024-01-02 10:47:41.367
,7094172024-01-02 10:52:02.648
,7094572024-01-02 11:39:10.322
,7094692024-01-02 11:15:31.244
,7094732024-01-02 11:23:06.425
,7095052024-01-02 11:41:15.907
,7095212024-01-02 11:48:56.216
,7096252024-01-02 13:07:02.561
,7096332024-01-02 13:09:03.724
,7096532024-01-02 13:36:38.704
,7096972024-01-02 14:14:59.789
,7096972024-01-02 14:15:13.341
,7096972024-01-02 14:15:25.637
,7097132024-01-02 14:00:43.436
,7097172024-01-02 14:01:49.985
,7097492024-01-02 14:14:17.703
,7097572024-01-02 14:15:21.898
,7097972024-01-02 14:36:51.814
,7098012024-01-02 14:50:17.972
,7098212024-01-02 15:00:27.960
,7098332024-01-02 14:50:35.295
,7098452024-01-02 14:56:20.213
,7098532024-01-02 15:04:00.477
,7098612024-01-02 17:33:57.445
,7098612024-01-02 17:34:11.155
,7098612024-01-02 17:34:23.433
,7099012024-01-02 15:46:49.882
,7099252024-01-02 15:57:00.258
,7099372024-01-02 16:14:49.926
,7099692024-01-02 16:21:57.255
,7100132024-01-02 16:49:00.542
,7100692024-01-02 17:08:56.430
,7101132024-01-02 17:26:52.211
,7101292024-01-02 17:30:20.208
,7101532024-01-02 17:41:18.822
,7101852024-01-02 17:51:43.898
,7102252024-01-02 17:53:29.892
,7102332024-01-02 18:04:26.135
,7102412024-01-03 08:04:07.373
,7102892024-01-02 18:24:51.742
,7103182024-01-03 08:29:49.460
,7103862024-01-03 09:15:15.284
,7103982024-01-03 11:22:58.149
,7103982024-01-03 11:23:11.424
,7103982024-01-03 11:23:24.855
,7104462024-01-03 09:47:30.231
,7104822024-01-03 10:18:40.295
,7104862024-01-03 10:13:41.275
,7104862024-01-03 10:13:54.643
,7104862024-01-03 10:14:06.872
,7104982024-01-03 10:05:58.529
,7105182024-01-03 10:18:17.071
,7105502024-01-03 10:20:12.790
,7105662024-01-03 10:24:25.627
